#       omega                  E                         P                            alpha             
    1.17918e+02      3.975443e+00-1.984104e-05j   5.349920e+03+5.047262e+03j            1.269617e+03          
    1.18318e+02      3.953821e+00-1.898906e-05j   5.324459e+03+5.023962e+03j            1.270666e+03          
    1.18719e+02      3.932245e+00-1.812991e-05j   5.299031e+03+5.000653e+03j            1.271711e+03          
    1.19119e+02      3.910714e+00-1.726395e-05j   5.273636e+03+4.977335e+03j            1.272749e+03          
    1.19520e+02      3.889229e+00-1.639152e-05j   5.248275e+03+4.954010e+03j            1.273783e+03          
    1.19920e+02      3.867790e+00-1.551296e-05j   5.222950e+03+4.930679e+03j            1.274811e+03          
    1.20320e+02      3.846399e+00-1.462863e-05j   5.197661e+03+4.907342e+03j            1.275833e+03          
    1.20721e+02      3.825055e+00-1.373888e-05j   5.172410e+03+4.884001e+03j            1.276850e+03          
    1.21121e+02      3.803760e+00-1.284406e-05j   5.147196e+03+4.860657e+03j            1.277861e+03          
    1.21522e+02      3.782513e+00-1.194452e-05j   5.122022e+03+4.837311e+03j            1.278866e+03          
    1.21922e+02      3.761315e+00-1.104062e-05j   5.096888e+03+4.813963e+03j            1.279866e+03          
    1.22322e+02      3.740167e+00-1.013273e-05j   5.071794e+03+4.790615e+03j            1.280860e+03          
    1.22723e+02      3.719069e+00-9.221189e-06j   5.046743e+03+4.767268e+03j            1.281848e+03          
    1.23123e+02      3.698021e+00-8.306373e-06j   5.021734e+03+4.743923e+03j            1.282831e+03          
    1.23524e+02      3.677025e+00-7.388639e-06j   4.996769e+03+4.720581e+03j            1.283807e+03          
    1.23924e+02      3.656081e+00-6.468351e-06j   4.971848e+03+4.697243e+03j            1.284778e+03          
    1.24324e+02      3.635188e+00-5.545873e-06j   4.946973e+03+4.673909e+03j            1.285743e+03          
    1.24725e+02      3.614348e+00-4.621569e-06j   4.922144e+03+4.650582e+03j            1.286702e+03          
    1.25125e+02      3.593562e+00-3.695806e-06j   4.897362e+03+4.627261e+03j            1.287655e+03          
    1.25526e+02      3.572828e+00-2.768948e-06j   4.872628e+03+4.603948e+03j            1.288601e+03          
    1.25926e+02      3.552149e+00-1.841362e-06j   4.847943e+03+4.580644e+03j            1.289542e+03          
    1.26326e+02      3.531524e+00-9.134129e-07j   4.823307e+03+4.557350e+03j            1.290477e+03          
    1.26727e+02      3.510954e+00+1.453244e-08j   4.798722e+03+4.534066e+03j            1.291406e+03          
    1.27127e+02      3.490439e+00+9.421083e-07j   4.774188e+03+4.510794e+03j            1.292328e+03          
    1.27528e+02      3.469980e+00+1.868949e-06j   4.749706e+03+4.487535e+03j            1.293244e+03          
    1.27928e+02      3.449578e+00+2.794690e-06j   4.725276e+03+4.464290e+03j            1.294154e+03          
    1.28328e+02      3.429231e+00+3.718967e-06j   4.700900e+03+4.441059e+03j            1.295058e+03          
    1.28729e+02      3.408942e+00+4.641415e-06j   4.676578e+03+4.417844e+03j            1.295956e+03          
    1.29129e+02      3.388710e+00+5.561672e-06j   4.652311e+03+4.394646e+03j            1.296847e+03          
    1.29530e+02      3.368536e+00+6.479376e-06j   4.628100e+03+4.371465e+03j            1.297732e+03          
    1.29930e+02      3.348421e+00+7.394167e-06j   4.603945e+03+4.348302e+03j            1.298610e+03          
    1.30330e+02      3.328363e+00+8.305686e-06j   4.579847e+03+4.325159e+03j            1.299482e+03          
    1.30731e+02      3.308365e+00+9.213573e-06j   4.555808e+03+4.302036e+03j            1.300347e+03          
    1.31131e+02      3.288427e+00+1.011747e-05j   4.531827e+03+4.278934e+03j            1.301206e+03          
    1.31532e+02      3.268548e+00+1.101703e-05j   4.507905e+03+4.255854e+03j            1.302058e+03          
    1.31932e+02      3.248729e+00+1.191190e-05j   4.484043e+03+4.232798e+03j            1.302904e+03          
    1.32332e+02      3.228970e+00+1.280172e-05j   4.460241e+03+4.209765e+03j            1.303743e+03          
    1.32733e+02      3.209273e+00+1.368615e-05j   4.436501e+03+4.186757e+03j            1.304575e+03          
    1.33133e+02      3.189636e+00+1.456484e-05j   4.412823e+03+4.163775e+03j            1.305401e+03          
    1.33534e+02      3.170062e+00+1.543745e-05j   4.389207e+03+4.140820e+03j            1.306220e+03          
    1.33934e+02      3.150549e+00+1.630363e-05j   4.365655e+03+4.117892e+03j            1.307032e+03          
    1.34334e+02      3.131098e+00+1.716305e-05j   4.342166e+03+4.094992e+03j            1.307838e+03          
    1.34735e+02      3.111710e+00+1.801538e-05j   4.318742e+03+4.072122e+03j            1.308636e+03          
    1.35135e+02      3.092385e+00+1.886027e-05j   4.295383e+03+4.049281e+03j            1.309428e+03          
    1.35536e+02      3.073123e+00+1.969741e-05j   4.272089e+03+4.026472e+03j            1.310213e+03          
    1.35936e+02      3.053925e+00+2.052645e-05j   4.248862e+03+4.003695e+03j            1.310990e+03          
    1.36336e+02      3.034790e+00+2.134709e-05j   4.225701e+03+3.980950e+03j            1.311761e+03          
    1.36737e+02      3.015720e+00+2.215900e-05j   4.202608e+03+3.958239e+03j            1.312525e+03          
    1.37137e+02      2.996714e+00+2.296187e-05j   4.179582e+03+3.935562e+03j            1.313282e+03          
    1.37538e+02      2.977773e+00+2.375538e-05j   4.156625e+03+3.912920e+03j            1.314031e+03          
    1.37938e+02      2.958897e+00+2.453923e-05j   4.133737e+03+3.890315e+03j            1.314774e+03          
    1.38338e+02      2.940086e+00+2.531311e-05j   4.110919e+03+3.867746e+03j            1.315509e+03          
    1.38739e+02      2.921341e+00+2.607671e-05j   4.088170e+03+3.845215e+03j            1.316237e+03          
    1.39139e+02      2.902662e+00+2.682976e-05j   4.065493e+03+3.822722e+03j            1.316958e+03          
    1.39540e+02      2.884049e+00+2.757195e-05j   4.042886e+03+3.800269e+03j            1.317672e+03          
    1.39940e+02      2.865502e+00+2.830299e-05j   4.020350e+03+3.777855e+03j            1.318378e+03          
    1.40340e+02      2.847022e+00+2.902261e-05j   3.997887e+03+3.755482e+03j            1.319077e+03          
    1.40741e+02      2.828609e+00+2.973052e-05j   3.975496e+03+3.733151e+03j            1.319769e+03          
    1.41141e+02      2.810263e+00+3.042645e-05j   3.953178e+03+3.710863e+03j            1.320453e+03          
    1.41542e+02      2.791984e+00+3.111014e-05j   3.930933e+03+3.688617e+03j            1.321130e+03          
    1.41942e+02      2.773773e+00+3.178132e-05j   3.908762e+03+3.666415e+03j            1.321799e+03          
    1.42342e+02      2.755630e+00+3.243973e-05j   3.886665e+03+3.644258e+03j            1.322461e+03          
    1.42743e+02      2.737555e+00+3.308512e-05j   3.864644e+03+3.622146e+03j            1.323115e+03          
    1.43143e+02      2.719548e+00+3.371725e-05j   3.842697e+03+3.600081e+03j            1.323761e+03          
    1.43544e+02      2.701610e+00+3.433586e-05j   3.820825e+03+3.578062e+03j            1.324400e+03          
    1.43944e+02      2.683740e+00+3.494072e-05j   3.799030e+03+3.556090e+03j            1.325032e+03          
    1.44344e+02      2.665940e+00+3.553160e-05j   3.777311e+03+3.534167e+03j            1.325655e+03          
    1.44745e+02      2.648208e+00+3.610827e-05j   3.755668e+03+3.512293e+03j            1.326271e+03          
    1.45145e+02      2.630546e+00+3.667052e-05j   3.734103e+03+3.490469e+03j            1.326879e+03          
    1.45546e+02      2.612954e+00+3.721813e-05j   3.712615e+03+3.468695e+03j            1.327479e+03          
    1.45946e+02      2.595431e+00+3.775089e-05j   3.691205e+03+3.446972e+03j            1.328072e+03          
    1.46346e+02      2.577978e+00+3.826859e-05j   3.669872e+03+3.425301e+03j            1.328656e+03          
    1.46747e+02      2.560595e+00+3.877105e-05j   3.648619e+03+3.403682e+03j            1.329233e+03          
    1.47147e+02      2.543282e+00+3.925807e-05j   3.627444e+03+3.382116e+03j            1.329801e+03          
    1.47548e+02      2.526039e+00+3.972947e-05j   3.606348e+03+3.360604e+03j            1.330362e+03          
    1.47948e+02      2.508868e+00+4.018507e-05j   3.585331e+03+3.339146e+03j            1.330915e+03          
    1.48348e+02      2.491766e+00+4.062469e-05j   3.564395e+03+3.317743e+03j            1.331459e+03          
    1.48749e+02      2.474736e+00+4.104818e-05j   3.543538e+03+3.296396e+03j            1.331996e+03          
    1.49149e+02      2.457777e+00+4.145537e-05j   3.522762e+03+3.275106e+03j            1.332524e+03          
    1.49550e+02      2.440888e+00+4.184612e-05j   3.502066e+03+3.253872e+03j            1.333044e+03          
    1.49950e+02      2.424071e+00+4.222027e-05j   3.481451e+03+3.232695e+03j            1.333556e+03          
    1.50350e+02      2.407326e+00+4.257768e-05j   3.460917e+03+3.211577e+03j            1.334059e+03          
    1.50751e+02      2.390652e+00+4.291823e-05j   3.440464e+03+3.190517e+03j            1.334555e+03          
    1.51151e+02      2.374049e+00+4.324179e-05j   3.420093e+03+3.169517e+03j            1.335042e+03          
    1.51552e+02      2.357518e+00+4.354824e-05j   3.399804e+03+3.148577e+03j            1.335520e+03          
    1.51952e+02      2.341060e+00+4.383747e-05j   3.379597e+03+3.127697e+03j            1.335991e+03          
    1.52352e+02      2.324673e+00+4.410937e-05j   3.359472e+03+3.106878e+03j            1.336452e+03          
    1.52753e+02      2.308358e+00+4.436385e-05j   3.339430e+03+3.086120e+03j            1.336906e+03          
    1.53153e+02      2.292115e+00+4.460081e-05j   3.319470e+03+3.065425e+03j            1.337350e+03          
    1.53554e+02      2.275944e+00+4.482017e-05j   3.299593e+03+3.044793e+03j            1.337787e+03          
    1.53954e+02      2.259846e+00+4.502185e-05j   3.279800e+03+3.024223e+03j            1.338214e+03          
    1.54354e+02      2.243820e+00+4.520578e-05j   3.260089e+03+3.003718e+03j            1.338633e+03          
    1.54755e+02      2.227867e+00+4.537190e-05j   3.240463e+03+2.983277e+03j            1.339043e+03          
    1.55155e+02      2.211986e+00+4.552014e-05j   3.220919e+03+2.962900e+03j            1.339445e+03          
    1.55556e+02      2.196178e+00+4.565048e-05j   3.201460e+03+2.942589e+03j            1.339838e+03          
    1.55956e+02      2.180443e+00+4.576285e-05j   3.182084e+03+2.922344e+03j            1.340222e+03          
    1.56356e+02      2.164780e+00+4.585722e-05j   3.162793e+03+2.902164e+03j            1.340597e+03          
    1.56757e+02      2.149190e+00+4.593357e-05j   3.143586e+03+2.882052e+03j            1.340963e+03          
    1.57157e+02      2.133673e+00+4.599188e-05j   3.124463e+03+2.862007e+03j            1.341321e+03          
    1.57558e+02      2.118228e+00+4.603213e-05j   3.105424e+03+2.842030e+03j            1.341669e+03          
    1.57958e+02      2.102857e+00+4.605431e-05j   3.086471e+03+2.822120e+03j            1.342009e+03          
    1.58358e+02      2.087559e+00+4.605844e-05j   3.067601e+03+2.802280e+03j            1.342339e+03          
    1.58759e+02      2.072333e+00+4.604450e-05j   3.048817e+03+2.782508e+03j            1.342661e+03          
    1.59159e+02      2.057181e+00+4.601252e-05j   3.030118e+03+2.762806e+03j            1.342973e+03          
    1.59560e+02      2.042102e+00+4.596252e-05j   3.011503e+03+2.743174e+03j            1.343276e+03          
    1.59960e+02      2.027096e+00+4.589454e-05j   2.992974e+03+2.723613e+03j            1.343570e+03          
    1.60360e+02      2.012163e+00+4.580859e-05j   2.974530e+03+2.704122e+03j            1.343855e+03          
    1.60761e+02      1.997303e+00+4.570474e-05j   2.956171e+03+2.684702e+03j            1.344130e+03          
    1.61161e+02      1.982516e+00+4.558302e-05j   2.937897e+03+2.665354e+03j            1.344396e+03          
    1.61562e+02      1.967802e+00+4.544350e-05j   2.919708e+03+2.646079e+03j            1.344653e+03          
    1.61962e+02      1.953161e+00+4.528624e-05j   2.901605e+03+2.626875e+03j            1.344901e+03          
    1.62362e+02      1.938594e+00+4.511130e-05j   2.883588e+03+2.607744e+03j            1.345139e+03          
    1.62763e+02      1.924099e+00+4.491878e-05j   2.865655e+03+2.588686e+03j            1.345367e+03          
    1.63163e+02      1.909678e+00+4.470875e-05j   2.847809e+03+2.569702e+03j            1.345586e+03          
    1.63564e+02      1.895329e+00+4.448130e-05j   2.830047e+03+2.550792e+03j            1.345795e+03          
    1.63964e+02      1.881054e+00+4.423654e-05j   2.812372e+03+2.531956e+03j            1.345995e+03          
    1.64364e+02      1.866852e+00+4.397457e-05j   2.794782e+03+2.513195e+03j            1.346185e+03          
    1.64765e+02      1.852723e+00+4.369549e-05j   2.777277e+03+2.494508e+03j            1.346366e+03          
    1.65165e+02      1.838666e+00+4.339944e-05j   2.759858e+03+2.475897e+03j            1.346537e+03          
    1.65566e+02      1.824683e+00+4.308652e-05j   2.742524e+03+2.457361e+03j            1.346698e+03          
    1.65966e+02      1.810772e+00+4.275689e-05j   2.725276e+03+2.438901e+03j            1.346849e+03          
    1.66366e+02      1.796935e+00+4.241067e-05j   2.708114e+03+2.420517e+03j            1.346990e+03          
    1.66767e+02      1.783170e+00+4.204801e-05j   2.691036e+03+2.402210e+03j            1.347122e+03          
    1.67167e+02      1.769477e+00+4.166905e-05j   2.674045e+03+2.383979e+03j            1.347243e+03          
    1.67568e+02      1.755858e+00+4.127397e-05j   2.657139e+03+2.365826e+03j            1.347355e+03          
    1.67968e+02      1.742311e+00+4.086292e-05j   2.640318e+03+2.347750e+03j            1.347456e+03          
    1.68368e+02      1.728837e+00+4.043607e-05j   2.623582e+03+2.329751e+03j            1.347548e+03          
    1.68769e+02      1.715435e+00+3.999359e-05j   2.606932e+03+2.311830e+03j            1.347629e+03          
    1.69169e+02      1.702106e+00+3.953568e-05j   2.590366e+03+2.293988e+03j            1.347700e+03          
    1.69570e+02      1.688848e+00+3.906251e-05j   2.573886e+03+2.276224e+03j            1.347761e+03          
    1.69970e+02      1.675664e+00+3.857428e-05j   2.557491e+03+2.258538e+03j            1.347812e+03          
    1.70370e+02      1.662551e+00+3.807119e-05j   2.541181e+03+2.240931e+03j            1.347852e+03          
    1.70771e+02      1.649511e+00+3.755346e-05j   2.524956e+03+2.223404e+03j            1.347882e+03          
    1.71171e+02      1.636542e+00+3.702127e-05j   2.508816e+03+2.205955e+03j            1.347902e+03          
    1.71572e+02      1.623646e+00+3.647487e-05j   2.492760e+03+2.188586e+03j            1.347911e+03          
    1.71972e+02      1.610821e+00+3.591445e-05j   2.476789e+03+2.171297e+03j            1.347910e+03          
    1.72372e+02      1.598068e+00+3.534027e-05j   2.460903e+03+2.154088e+03j            1.347898e+03          
    1.72773e+02      1.585387e+00+3.475254e-05j   2.445101e+03+2.136959e+03j            1.347876e+03          
    1.73173e+02      1.572778e+00+3.415150e-05j   2.429383e+03+2.119910e+03j            1.347843e+03          
    1.73574e+02      1.560240e+00+3.353740e-05j   2.413750e+03+2.102942e+03j            1.347799e+03          
    1.73974e+02      1.547773e+00+3.291049e-05j   2.398201e+03+2.086054e+03j            1.347745e+03          
    1.74374e+02      1.535377e+00+3.227101e-05j   2.382735e+03+2.069247e+03j            1.347680e+03          
    1.74775e+02      1.523053e+00+3.161924e-05j   2.367354e+03+2.052521e+03j            1.347604e+03          
    1.75175e+02      1.510799e+00+3.095542e-05j   2.352056e+03+2.035877e+03j            1.347518e+03          
    1.75576e+02      1.498616e+00+3.027982e-05j   2.336841e+03+2.019313e+03j            1.347420e+03          
    1.75976e+02      1.486505e+00+2.959273e-05j   2.321710e+03+2.002831e+03j            1.347312e+03          
    1.76376e+02      1.474463e+00+2.889441e-05j   2.306663e+03+1.986431e+03j            1.347192e+03          
    1.76777e+02      1.462493e+00+2.818514e-05j   2.291698e+03+1.970112e+03j            1.347062e+03          
    1.77177e+02      1.450592e+00+2.746520e-05j   2.276817e+03+1.953875e+03j            1.346920e+03          
    1.77578e+02      1.438762e+00+2.673490e-05j   2.262018e+03+1.937720e+03j            1.346767e+03          
    1.77978e+02      1.427002e+00+2.599451e-05j   2.247302e+03+1.921647e+03j            1.346604e+03          
    1.78378e+02      1.415312e+00+2.524433e-05j   2.232668e+03+1.905656e+03j            1.346429e+03          
    1.78779e+02      1.403692e+00+2.448467e-05j   2.218117e+03+1.889748e+03j            1.346242e+03          
    1.79179e+02      1.392141e+00+2.371582e-05j   2.203647e+03+1.873922e+03j            1.346045e+03          
    1.79580e+02      1.380660e+00+2.293810e-05j   2.189260e+03+1.858178e+03j            1.345835e+03          
    1.79980e+02      1.369248e+00+2.215181e-05j   2.174954e+03+1.842517e+03j            1.345615e+03          
    1.80380e+02      1.357906e+00+2.135727e-05j   2.160730e+03+1.826938e+03j            1.345383e+03          
    1.80781e+02      1.346633e+00+2.055478e-05j   2.146588e+03+1.811442e+03j            1.345140e+03          
    1.81181e+02      1.335428e+00+1.974468e-05j   2.132527e+03+1.796028e+03j            1.344885e+03          
    1.81582e+02      1.324292e+00+1.892728e-05j   2.118546e+03+1.780698e+03j            1.344618e+03          
    1.81982e+02      1.313225e+00+1.810291e-05j   2.104646e+03+1.765450e+03j            1.344340e+03          
    1.82382e+02      1.302226e+00+1.727189e-05j   2.090827e+03+1.750285e+03j            1.344050e+03          
    1.82783e+02      1.291296e+00+1.643456e-05j   2.077089e+03+1.735203e+03j            1.343748e+03          
    1.83183e+02      1.280433e+00+1.559124e-05j   2.063430e+03+1.720203e+03j            1.343435e+03          
    1.83584e+02      1.269639e+00+1.474227e-05j   2.049852e+03+1.705287e+03j            1.343109e+03          
    1.83984e+02      1.258912e+00+1.388798e-05j   2.036353e+03+1.690454e+03j            1.342772e+03          
    1.84384e+02      1.248252e+00+1.302872e-05j   2.022934e+03+1.675703e+03j            1.342423e+03          
    1.84785e+02      1.237660e+00+1.216482e-05j   2.009594e+03+1.661036e+03j            1.342061e+03          
    1.85185e+02      1.227136e+00+1.129662e-05j   1.996333e+03+1.646451e+03j            1.341688e+03          
    1.85586e+02      1.216678e+00+1.042447e-05j   1.983151e+03+1.631950e+03j            1.341303e+03          
    1.85986e+02      1.206287e+00+9.548704e-06j   1.970047e+03+1.617531e+03j            1.340905e+03          
    1.86386e+02      1.195962e+00+8.669675e-06j   1.957022e+03+1.603196e+03j            1.340495e+03          
    1.86787e+02      1.185705e+00+7.787728e-06j   1.944075e+03+1.588943e+03j            1.340073e+03          
    1.87187e+02      1.175513e+00+6.903208e-06j   1.931206e+03+1.574774e+03j            1.339638e+03          
    1.87588e+02      1.165387e+00+6.016464e-06j   1.918414e+03+1.560687e+03j            1.339192e+03          
    1.87988e+02      1.155327e+00+5.127844e-06j   1.905700e+03+1.546683e+03j            1.338732e+03          
    1.88388e+02      1.145333e+00+4.237698e-06j   1.893063e+03+1.532762e+03j            1.338261e+03          
    1.88789e+02      1.135405e+00+3.346374e-06j   1.880503e+03+1.518923e+03j            1.337777e+03          
    1.89189e+02      1.125541e+00+2.454222e-06j   1.868019e+03+1.505168e+03j            1.337280e+03          
    1.89590e+02      1.115743e+00+1.561593e-06j   1.855612e+03+1.491495e+03j            1.336770e+03          
    1.89990e+02      1.106009e+00+6.688359e-07j   1.843281e+03+1.477904e+03j            1.336248e+03          
    1.90390e+02      1.096340e+00-2.237000e-07j   1.831025e+03+1.464396e+03j            1.335713e+03          
    1.90791e+02      1.086736e+00-1.115665e-06j   1.818846e+03+1.450971e+03j            1.335166e+03          
    1.91191e+02      1.077196e+00-2.006711e-06j   1.806741e+03+1.437628e+03j            1.334605e+03          
    1.91592e+02      1.067719e+00-2.896489e-06j   1.794712e+03+1.424367e+03j            1.334032e+03          
    1.91992e+02      1.058307e+00-3.784652e-06j   1.782758e+03+1.411188e+03j            1.333445e+03          
    1.92392e+02      1.048958e+00-4.670853e-06j   1.770877e+03+1.398092e+03j            1.332846e+03          
    1.92793e+02      1.039673e+00-5.554746e-06j   1.759072e+03+1.385077e+03j            1.332234e+03          
    1.93193e+02      1.030450e+00-6.435988e-06j   1.747340e+03+1.372145e+03j            1.331608e+03          
    1.93594e+02      1.021291e+00-7.314234e-06j   1.735681e+03+1.359294e+03j            1.330970e+03          
    1.93994e+02      1.012194e+00-8.189143e-06j   1.724096e+03+1.346526e+03j            1.330318e+03          
    1.94394e+02      1.003159e+00-9.060374e-06j   1.712585e+03+1.333838e+03j            1.329653e+03          
    1.94795e+02      9.941873e-01-9.927589e-06j   1.701145e+03+1.321232e+03j            1.328974e+03          
    1.95195e+02      9.852772e-01-1.079045e-05j   1.689779e+03+1.308708e+03j            1.328283e+03          
    1.95596e+02      9.764289e-01-1.164863e-05j   1.678485e+03+1.296265e+03j            1.327577e+03          
    1.95996e+02      9.676421e-01-1.250178e-05j   1.667262e+03+1.283903e+03j            1.326859e+03          
    1.96396e+02      9.589167e-01-1.334958e-05j   1.656111e+03+1.271622e+03j            1.326127e+03          
    1.96797e+02      9.502524e-01-1.419170e-05j   1.645032e+03+1.259422e+03j            1.325381e+03          
    1.97197e+02      9.416489e-01-1.502782e-05j   1.634024e+03+1.247302e+03j            1.324622e+03          
    1.97598e+02      9.331061e-01-1.585760e-05j   1.623086e+03+1.235263e+03j            1.323848e+03          
    1.97998e+02      9.246236e-01-1.668074e-05j   1.612219e+03+1.223305e+03j            1.323062e+03          
    1.98398e+02      9.162013e-01-1.749691e-05j   1.601422e+03+1.211427e+03j            1.322261e+03          
    1.98799e+02      9.078389e-01-1.830579e-05j   1.590695e+03+1.199629e+03j            1.321447e+03          
    1.99199e+02      8.995362e-01-1.910708e-05j   1.580037e+03+1.187911e+03j            1.320618e+03          
    1.99600e+02      8.912930e-01-1.990047e-05j   1.569448e+03+1.176272e+03j            1.319776e+03          
    2.00000e+02      8.831089e-01-2.068565e-05j   1.558929e+03+1.164713e+03j            1.318920e+03          
