#       omega                  E                         P                            alpha             
    1.10110e+01      3.520198e+00+1.003353e-05j   5.129218e+03+5.204058e+03j            1.478338e+03          
    1.14114e+01      3.518377e+00+1.035914e-05j   5.119612e+03+5.209603e+03j            1.480679e+03          
    1.18118e+01      3.516491e+00+1.068063e-05j   5.109961e+03+5.214999e+03j            1.483008e+03          
    1.22122e+01      3.514542e+00+1.099788e-05j   5.100267e+03+5.220247e+03j            1.485323e+03          
    1.26126e+01      3.512529e+00+1.131078e-05j   5.090529e+03+5.225347e+03j            1.487627e+03          
    1.30130e+01      3.510452e+00+1.161919e-05j   5.080746e+03+5.230302e+03j            1.489918e+03          
    1.34134e+01      3.508311e+00+1.192299e-05j   5.070919e+03+5.235110e+03j            1.492197e+03          
    1.38138e+01      3.506107e+00+1.222206e-05j   5.061047e+03+5.239774e+03j            1.494466e+03          
    1.42142e+01      3.503839e+00+1.251628e-05j   5.051130e+03+5.244293e+03j            1.496722e+03          
    1.46146e+01      3.501509e+00+1.280554e-05j   5.041168e+03+5.248669e+03j            1.498968e+03          
    1.50150e+01      3.499115e+00+1.308972e-05j   5.031161e+03+5.252901e+03j            1.501203e+03          
    1.54154e+01      3.496658e+00+1.336871e-05j   5.021108e+03+5.256992e+03j            1.503428e+03          
    1.58158e+01      3.494138e+00+1.364240e-05j   5.011009e+03+5.260940e+03j            1.505642e+03          
    1.62162e+01      3.491555e+00+1.391069e-05j   5.000865e+03+5.264748e+03j            1.507846e+03          
    1.66166e+01      3.488910e+00+1.417345e-05j   4.990675e+03+5.268416e+03j            1.510040e+03          
    1.70170e+01      3.486203e+00+1.443060e-05j   4.980438e+03+5.271943e+03j            1.512225e+03          
    1.74174e+01      3.483433e+00+1.468202e-05j   4.970156e+03+5.275331e+03j            1.514400e+03          
    1.78178e+01      3.480601e+00+1.492763e-05j   4.959827e+03+5.278581e+03j            1.516566e+03          
    1.82182e+01      3.477707e+00+1.516731e-05j   4.949451e+03+5.281693e+03j            1.518722e+03          
    1.86186e+01      3.474751e+00+1.540099e-05j   4.939029e+03+5.284667e+03j            1.520870e+03          
    1.90190e+01      3.471734e+00+1.562856e-05j   4.928561e+03+5.287503e+03j            1.523009e+03          
    1.94194e+01      3.468655e+00+1.584994e-05j   4.918045e+03+5.290204e+03j            1.525139e+03          
    1.98198e+01      3.465515e+00+1.606503e-05j   4.907484e+03+5.292768e+03j            1.527261e+03          
    2.02202e+01      3.462313e+00+1.627376e-05j   4.896875e+03+5.295197e+03j            1.529375e+03          
    2.06206e+01      3.459051e+00+1.647604e-05j   4.886219e+03+5.297491e+03j            1.531480e+03          
    2.10210e+01      3.455728e+00+1.667179e-05j   4.875517e+03+5.299650e+03j            1.533578e+03          
    2.14214e+01      3.452344e+00+1.686093e-05j   4.864768e+03+5.301676e+03j            1.535667e+03          
    2.18218e+01      3.448900e+00+1.704339e-05j   4.853972e+03+5.303567e+03j            1.537749e+03          
    2.22222e+01      3.445395e+00+1.721910e-05j   4.843129e+03+5.305326e+03j            1.539824e+03          
    2.26226e+01      3.441830e+00+1.738799e-05j   4.832240e+03+5.306952e+03j            1.541891e+03          
    2.30230e+01      3.438206e+00+1.754999e-05j   4.821303e+03+5.308446e+03j            1.543951e+03          
    2.34234e+01      3.434522e+00+1.770504e-05j   4.810320e+03+5.309808e+03j            1.546004e+03          
    2.38238e+01      3.430778e+00+1.785308e-05j   4.799290e+03+5.311039e+03j            1.548049e+03          
    2.42242e+01      3.426975e+00+1.799404e-05j   4.788214e+03+5.312138e+03j            1.550088e+03          
    2.46246e+01      3.423113e+00+1.812788e-05j   4.777090e+03+5.313108e+03j            1.552120e+03          
    2.50250e+01      3.419193e+00+1.825454e-05j   4.765921e+03+5.313947e+03j            1.554145e+03          
    2.54254e+01      3.415213e+00+1.837397e-05j   4.754705e+03+5.314657e+03j            1.556164e+03          
    2.58258e+01      3.411175e+00+1.848613e-05j   4.743442e+03+5.315238e+03j            1.558176e+03          
    2.62262e+01      3.407079e+00+1.859097e-05j   4.732133e+03+5.315690e+03j            1.560182e+03          
    2.66266e+01      3.402925e+00+1.868845e-05j   4.720778e+03+5.316013e+03j            1.562182e+03          
    2.70270e+01      3.398713e+00+1.877853e-05j   4.709377e+03+5.316209e+03j            1.564175e+03          
    2.74274e+01      3.394444e+00+1.886118e-05j   4.697931e+03+5.316277e+03j            1.566162e+03          
    2.78278e+01      3.390118e+00+1.893636e-05j   4.686438e+03+5.316218e+03j            1.568144e+03          
    2.82282e+01      3.385734e+00+1.900405e-05j   4.674900e+03+5.316032e+03j            1.570119e+03          
    2.86286e+01      3.381293e+00+1.906422e-05j   4.663316e+03+5.315720e+03j            1.572089e+03          
    2.90290e+01      3.376796e+00+1.911685e-05j   4.651687e+03+5.315282e+03j            1.574053e+03          
    2.94294e+01      3.372243e+00+1.916191e-05j   4.640013e+03+5.314718e+03j            1.576011e+03          
    2.98298e+01      3.367633e+00+1.919940e-05j   4.628293e+03+5.314030e+03j            1.577964e+03          
    3.02302e+01      3.362967e+00+1.922929e-05j   4.616530e+03+5.313216e+03j            1.579911e+03          
    3.06306e+01      3.358246e+00+1.925157e-05j   4.604721e+03+5.312278e+03j            1.581853e+03          
    3.10310e+01      3.353470e+00+1.926624e-05j   4.592868e+03+5.311217e+03j            1.583789e+03          
    3.14314e+01      3.348638e+00+1.927329e-05j   4.580971e+03+5.310031e+03j            1.585721e+03          
    3.18318e+01      3.343752e+00+1.927273e-05j   4.569030e+03+5.308723e+03j            1.587647e+03          
    3.22322e+01      3.338811e+00+1.926454e-05j   4.557045e+03+5.307292e+03j            1.589568e+03          
    3.26326e+01      3.333816e+00+1.924874e-05j   4.545017e+03+5.305738e+03j            1.591483e+03          
    3.30330e+01      3.328766e+00+1.922533e-05j   4.532945e+03+5.304062e+03j            1.593394e+03          
    3.34334e+01      3.323663e+00+1.919432e-05j   4.520831e+03+5.302265e+03j            1.595300e+03          
    3.38338e+01      3.318506e+00+1.915573e-05j   4.508674e+03+5.300347e+03j            1.597201e+03          
    3.42342e+01      3.313296e+00+1.910957e-05j   4.496474e+03+5.298308e+03j            1.599097e+03          
    3.46346e+01      3.308033e+00+1.905586e-05j   4.484232e+03+5.296148e+03j            1.600988e+03          
    3.50350e+01      3.302718e+00+1.899462e-05j   4.471948e+03+5.293869e+03j            1.602875e+03          
    3.54354e+01      3.297350e+00+1.892589e-05j   4.459622e+03+5.291469e+03j            1.604757e+03          
    3.58358e+01      3.291929e+00+1.884968e-05j   4.447255e+03+5.288951e+03j            1.606634e+03          
    3.62362e+01      3.286457e+00+1.876602e-05j   4.434847e+03+5.286314e+03j            1.608507e+03          
    3.66366e+01      3.280934e+00+1.867496e-05j   4.422398e+03+5.283558e+03j            1.610375e+03          
    3.70370e+01      3.275359e+00+1.857653e-05j   4.409909e+03+5.280685e+03j            1.612239e+03          
    3.74374e+01      3.269733e+00+1.847077e-05j   4.397380e+03+5.277694e+03j            1.614098e+03          
    3.78378e+01      3.264057e+00+1.835772e-05j   4.384811e+03+5.274585e+03j            1.615953e+03          
    3.82382e+01      3.258330e+00+1.823743e-05j   4.372202e+03+5.271360e+03j            1.617803e+03          
    3.86386e+01      3.252553e+00+1.810994e-05j   4.359554e+03+5.268019e+03j            1.619649e+03          
    3.90390e+01      3.246726e+00+1.797531e-05j   4.346867e+03+5.264562e+03j            1.621491e+03          
    3.94394e+01      3.240850e+00+1.783360e-05j   4.334142e+03+5.260989e+03j            1.623329e+03          
    3.98398e+01      3.234924e+00+1.768485e-05j   4.321379e+03+5.257301e+03j            1.625162e+03          
    4.02402e+01      3.228950e+00+1.752914e-05j   4.308578e+03+5.253498e+03j            1.626992e+03          
    4.06406e+01      3.222927e+00+1.736651e-05j   4.295740e+03+5.249581e+03j            1.628817e+03          
    4.10410e+01      3.216856e+00+1.719705e-05j   4.282865e+03+5.245551e+03j            1.630638e+03          
    4.14414e+01      3.210737e+00+1.702081e-05j   4.269953e+03+5.241407e+03j            1.632455e+03          
    4.18418e+01      3.204571e+00+1.683786e-05j   4.257005e+03+5.237150e+03j            1.634268e+03          
    4.22422e+01      3.198357e+00+1.664829e-05j   4.244021e+03+5.232780e+03j            1.636077e+03          
    4.26426e+01      3.192096e+00+1.645216e-05j   4.231001e+03+5.228299e+03j            1.637882e+03          
    4.30430e+01      3.185789e+00+1.624956e-05j   4.217946e+03+5.223705e+03j            1.639683e+03          
    4.34434e+01      3.179435e+00+1.604057e-05j   4.204857e+03+5.219001e+03j            1.641480e+03          
    4.38438e+01      3.173035e+00+1.582527e-05j   4.191734e+03+5.214186e+03j            1.643274e+03          
    4.42442e+01      3.166590e+00+1.560374e-05j   4.178576e+03+5.209261e+03j            1.645063e+03          
    4.46446e+01      3.160099e+00+1.537608e-05j   4.165386e+03+5.204225e+03j            1.646849e+03          
    4.50450e+01      3.153563e+00+1.514238e-05j   4.152162e+03+5.199081e+03j            1.648631e+03          
    4.54454e+01      3.146983e+00+1.490273e-05j   4.138906e+03+5.193827e+03j            1.650409e+03          
    4.58458e+01      3.140358e+00+1.465722e-05j   4.125617e+03+5.188465e+03j            1.652183e+03          
    4.62462e+01      3.133689e+00+1.440596e-05j   4.112297e+03+5.182996e+03j            1.653954e+03          
    4.66466e+01      3.126977e+00+1.414904e-05j   4.098945e+03+5.177418e+03j            1.655720e+03          
    4.70470e+01      3.120221e+00+1.388658e-05j   4.085563e+03+5.171734e+03j            1.657484e+03          
    4.74474e+01      3.113423e+00+1.361866e-05j   4.072150e+03+5.165943e+03j            1.659243e+03          
    4.78478e+01      3.106581e+00+1.334541e-05j   4.058708e+03+5.160046e+03j            1.660999e+03          
    4.82482e+01      3.099698e+00+1.306692e-05j   4.045235e+03+5.154044e+03j            1.662751e+03          
    4.86486e+01      3.092772e+00+1.278332e-05j   4.031734e+03+5.147936e+03j            1.664500e+03          
    4.90490e+01      3.085805e+00+1.249471e-05j   4.018205e+03+5.141724e+03j            1.666245e+03          
    4.94494e+01      3.078797e+00+1.220121e-05j   4.004647e+03+5.135408e+03j            1.667986e+03          
    4.98498e+01      3.071748e+00+1.190294e-05j   3.991061e+03+5.128988e+03j            1.669724e+03          
    5.02503e+01      3.064658e+00+1.160001e-05j   3.977449e+03+5.122465e+03j            1.671459e+03          
    5.06507e+01      3.057528e+00+1.129255e-05j   3.963809e+03+5.115840e+03j            1.673190e+03          
    5.10511e+01      3.050359e+00+1.098068e-05j   3.950144e+03+5.109112e+03j            1.674917e+03          
    5.14515e+01      3.043150e+00+1.066452e-05j   3.936453e+03+5.102283e+03j            1.676641e+03          
    5.18519e+01      3.035902e+00+1.034420e-05j   3.922736e+03+5.095353e+03j            1.678361e+03          
    5.22523e+01      3.028615e+00+1.001985e-05j   3.908995e+03+5.088323e+03j            1.680078e+03          
    5.26527e+01      3.021289e+00+9.691600e-06j   3.895229e+03+5.081192e+03j            1.681792e+03          
    5.30531e+01      3.013926e+00+9.359574e-06j   3.881440e+03+5.073963e+03j            1.683502e+03          
    5.34535e+01      3.006525e+00+9.023909e-06j   3.867628e+03+5.066634e+03j            1.685209e+03          
    5.38539e+01      2.999087e+00+8.684737e-06j   3.853793e+03+5.059207e+03j            1.686912e+03          
    5.42543e+01      2.991612e+00+8.342195e-06j   3.839935e+03+5.051682e+03j            1.688612e+03          
    5.46547e+01      2.984100e+00+7.996417e-06j   3.826056e+03+5.044060e+03j            1.690308e+03          
    5.50551e+01      2.976553e+00+7.647543e-06j   3.812155e+03+5.036341e+03j            1.692002e+03          
    5.54555e+01      2.968969e+00+7.295710e-06j   3.798234e+03+5.028526e+03j            1.693691e+03          
    5.58559e+01      2.961350e+00+6.941059e-06j   3.784292e+03+5.020616e+03j            1.695378e+03          
    5.62563e+01      2.953696e+00+6.583731e-06j   3.770331e+03+5.012611e+03j            1.697061e+03          
    5.66567e+01      2.946007e+00+6.223868e-06j   3.756350e+03+5.004511e+03j            1.698741e+03          
    5.70571e+01      2.938284e+00+5.861614e-06j   3.742351e+03+4.996317e+03j            1.700417e+03          
    5.74575e+01      2.930527e+00+5.497111e-06j   3.728334e+03+4.988030e+03j            1.702091e+03          
    5.78579e+01      2.922736e+00+5.130506e-06j   3.714299e+03+4.979650e+03j            1.703761e+03          
    5.82583e+01      2.914913e+00+4.761943e-06j   3.700246e+03+4.971178e+03j            1.705427e+03          
    5.86587e+01      2.907056e+00+4.391570e-06j   3.686178e+03+4.962615e+03j            1.707091e+03          
    5.90591e+01      2.899167e+00+4.019533e-06j   3.672093e+03+4.953960e+03j            1.708751e+03          
    5.94595e+01      2.891246e+00+3.645980e-06j   3.657992e+03+4.945215e+03j            1.710408e+03          
    5.98599e+01      2.883293e+00+3.271059e-06j   3.643876e+03+4.936381e+03j            1.712062e+03          
    6.02603e+01      2.875309e+00+2.894920e-06j   3.629746e+03+4.927457e+03j            1.713712e+03          
    6.06607e+01      2.867295e+00+2.517712e-06j   3.615602e+03+4.918445e+03j            1.715360e+03          
    6.10611e+01      2.859249e+00+2.139583e-06j   3.601444e+03+4.909344e+03j            1.717004e+03          
    6.14615e+01      2.851174e+00+1.760685e-06j   3.587274e+03+4.900157e+03j            1.718645e+03          
    6.18619e+01      2.843068e+00+1.381168e-06j   3.573091e+03+4.890882e+03j            1.720283e+03          
    6.22623e+01      2.834934e+00+1.001181e-06j   3.558896e+03+4.881522e+03j            1.721917e+03          
    6.26627e+01      2.826770e+00+6.208766e-07j   3.544689e+03+4.872076e+03j            1.723549e+03          
    6.30631e+01      2.818578e+00+2.404043e-07j   3.530472e+03+4.862545e+03j            1.725177e+03          
    6.34635e+01      2.810357e+00-1.400849e-07j   3.516245e+03+4.852930e+03j            1.726802e+03          
    6.38639e+01      2.802109e+00-5.204402e-07j   3.502008e+03+4.843231e+03j            1.728424e+03          
    6.42643e+01      2.793833e+00-9.005109e-07j   3.487761e+03+4.833450e+03j            1.730043e+03          
    6.46647e+01      2.785530e+00-1.280147e-06j   3.473506e+03+4.823586e+03j            1.731659e+03          
    6.50651e+01      2.777201e+00-1.659197e-06j   3.459243e+03+4.813640e+03j            1.733271e+03          
    6.54655e+01      2.768845e+00-2.037512e-06j   3.444972e+03+4.803613e+03j            1.734881e+03          
    6.58659e+01      2.760463e+00-2.414942e-06j   3.430693e+03+4.793506e+03j            1.736487e+03          
    6.62663e+01      2.752056e+00-2.791338e-06j   3.416409e+03+4.783319e+03j            1.738090e+03          
    6.66667e+01      2.743624e+00-3.166550e-06j   3.402118e+03+4.773053e+03j            1.739691e+03          
    6.70671e+01      2.735167e+00-3.540432e-06j   3.387822e+03+4.762708e+03j            1.741288e+03          
    6.74675e+01      2.726685e+00-3.912834e-06j   3.373520e+03+4.752286e+03j            1.742882e+03          
    6.78679e+01      2.718180e+00-4.283609e-06j   3.359215e+03+4.741787e+03j            1.744473e+03          
    6.82683e+01      2.709651e+00-4.652612e-06j   3.344905e+03+4.731211e+03j            1.746061e+03          
    6.86687e+01      2.701099e+00-5.019696e-06j   3.330592e+03+4.720559e+03j            1.747646e+03          
    6.90691e+01      2.692524e+00-5.384717e-06j   3.316276e+03+4.709832e+03j            1.749228e+03          
    6.94695e+01      2.683927e+00-5.747530e-06j   3.301958e+03+4.699031e+03j            1.750807e+03          
    6.98699e+01      2.675307e+00-6.107993e-06j   3.287638e+03+4.688156e+03j            1.752383e+03          
    7.02703e+01      2.666667e+00-6.465963e-06j   3.273316e+03+4.677208e+03j            1.753956e+03          
    7.06707e+01      2.658004e+00-6.821298e-06j   3.258994e+03+4.666188e+03j            1.755526e+03          
    7.10711e+01      2.649321e+00-7.173860e-06j   3.244672e+03+4.655095e+03j            1.757093e+03          
    7.14715e+01      2.640618e+00-7.523509e-06j   3.230350e+03+4.643932e+03j            1.758657e+03          
    7.18719e+01      2.631894e+00-7.870108e-06j   3.216029e+03+4.632698e+03j            1.760218e+03          
    7.22723e+01      2.623151e+00-8.213519e-06j   3.201709e+03+4.621395e+03j            1.761776e+03          
    7.26727e+01      2.614389e+00-8.553608e-06j   3.187391e+03+4.610023e+03j            1.763331e+03          
    7.30731e+01      2.605607e+00-8.890241e-06j   3.173075e+03+4.598582e+03j            1.764883e+03          
    7.34735e+01      2.596807e+00-9.223286e-06j   3.158762e+03+4.587074e+03j            1.766433e+03          
    7.38739e+01      2.587989e+00-9.552611e-06j   3.144453e+03+4.575499e+03j            1.767979e+03          
    7.42743e+01      2.579153e+00-9.878087e-06j   3.130147e+03+4.563858e+03j            1.769522e+03          
    7.46747e+01      2.570300e+00-1.019959e-05j   3.115846e+03+4.552151e+03j            1.771063e+03          
    7.50751e+01      2.561430e+00-1.051698e-05j   3.101550e+03+4.540379e+03j            1.772600e+03          
    7.54755e+01      2.552543e+00-1.083015e-05j   3.087259e+03+4.528544e+03j            1.774135e+03          
    7.58759e+01      2.543641e+00-1.113897e-05j   3.072974e+03+4.516645e+03j            1.775667e+03          
    7.62763e+01      2.534722e+00-1.144332e-05j   3.058696e+03+4.504683e+03j            1.777196e+03          
    7.66767e+01      2.525788e+00-1.174308e-05j   3.044425e+03+4.492660e+03j            1.778722e+03          
    7.70771e+01      2.516838e+00-1.203813e-05j   3.030161e+03+4.480575e+03j            1.780245e+03          
    7.74775e+01      2.507875e+00-1.232835e-05j   3.015905e+03+4.468429e+03j            1.781765e+03          
    7.78779e+01      2.498896e+00-1.261364e-05j   3.001658e+03+4.456224e+03j            1.783283e+03          
    7.82783e+01      2.489904e+00-1.289388e-05j   2.987419e+03+4.443960e+03j            1.784798e+03          
    7.86787e+01      2.480899e+00-1.316896e-05j   2.973190e+03+4.431638e+03j            1.786310e+03          
    7.90791e+01      2.471880e+00-1.343878e-05j   2.958971e+03+4.419258e+03j            1.787819e+03          
    7.94795e+01      2.462849e+00-1.370322e-05j   2.944762e+03+4.406820e+03j            1.789325e+03          
    7.98799e+01      2.453805e+00-1.396219e-05j   2.930565e+03+4.394327e+03j            1.790828e+03          
    8.02803e+01      2.444749e+00-1.421559e-05j   2.916378e+03+4.381778e+03j            1.792329e+03          
    8.06807e+01      2.435682e+00-1.446331e-05j   2.902204e+03+4.369175e+03j            1.793827e+03          
    8.10811e+01      2.426603e+00-1.470526e-05j   2.888042e+03+4.356517e+03j            1.795322e+03          
    8.14815e+01      2.417514e+00-1.494135e-05j   2.873893e+03+4.343807e+03j            1.796815e+03          
    8.18819e+01      2.408414e+00-1.517148e-05j   2.859757e+03+4.331043e+03j            1.798304e+03          
    8.22823e+01      2.399304e+00-1.539556e-05j   2.845635e+03+4.318228e+03j            1.799791e+03          
    8.26827e+01      2.390184e+00-1.561351e-05j   2.831527e+03+4.305362e+03j            1.801276e+03          
    8.30831e+01      2.381055e+00-1.582525e-05j   2.817434e+03+4.292445e+03j            1.802757e+03          
    8.34835e+01      2.371917e+00-1.603069e-05j   2.803356e+03+4.279479e+03j            1.804236e+03          
    8.38839e+01      2.362770e+00-1.622974e-05j   2.789294e+03+4.266463e+03j            1.805712e+03          
    8.42843e+01      2.353615e+00-1.642235e-05j   2.775248e+03+4.253400e+03j            1.807186e+03          
    8.46847e+01      2.344452e+00-1.660842e-05j   2.761219e+03+4.240289e+03j            1.808657e+03          
    8.50851e+01      2.335281e+00-1.678789e-05j   2.747206e+03+4.227132e+03j            1.810125e+03          
    8.54855e+01      2.326104e+00-1.696070e-05j   2.733211e+03+4.213928e+03j            1.811591e+03          
    8.58859e+01      2.316920e+00-1.712676e-05j   2.719234e+03+4.200679e+03j            1.813053e+03          
    8.62863e+01      2.307729e+00-1.728603e-05j   2.705275e+03+4.187386e+03j            1.814514e+03          
    8.66867e+01      2.298532e+00-1.743843e-05j   2.691336e+03+4.174049e+03j            1.815972e+03          
    8.70871e+01      2.289330e+00-1.758391e-05j   2.677415e+03+4.160668e+03j            1.817427e+03          
    8.74875e+01      2.280122e+00-1.772242e-05j   2.663514e+03+4.147246e+03j            1.818879e+03          
    8.78879e+01      2.270909e+00-1.785390e-05j   2.649633e+03+4.133782e+03j            1.820329e+03          
    8.82883e+01      2.261692e+00-1.797831e-05j   2.635773e+03+4.120277e+03j            1.821777e+03          
    8.86887e+01      2.252471e+00-1.809559e-05j   2.621934e+03+4.106732e+03j            1.823222e+03          
    8.90891e+01      2.243245e+00-1.820570e-05j   2.608116e+03+4.093147e+03j            1.824664e+03          
    8.94895e+01      2.234016e+00-1.830860e-05j   2.594320e+03+4.079524e+03j            1.826104e+03          
    8.98899e+01      2.224784e+00-1.840425e-05j   2.580546e+03+4.065863e+03j            1.827541e+03          
    9.02903e+01      2.215549e+00-1.849262e-05j   2.566795e+03+4.052165e+03j            1.828976e+03          
    9.06907e+01      2.206312e+00-1.857367e-05j   2.553067e+03+4.038430e+03j            1.830408e+03          
    9.10911e+01      2.197073e+00-1.864738e-05j   2.539363e+03+4.024660e+03j            1.831838e+03          
    9.14915e+01      2.187831e+00-1.871371e-05j   2.525682e+03+4.010854e+03j            1.833266e+03          
    9.18919e+01      2.178589e+00-1.877264e-05j   2.512026e+03+3.997015e+03j            1.834691e+03          
    9.22923e+01      2.169345e+00-1.882416e-05j   2.498394e+03+3.983141e+03j            1.836113e+03          
    9.26927e+01      2.160101e+00-1.886824e-05j   2.484788e+03+3.969235e+03j            1.837533e+03          
    9.30931e+01      2.150856e+00-1.890487e-05j   2.471207e+03+3.955297e+03j            1.838951e+03          
    9.34935e+01      2.141611e+00-1.893404e-05j   2.457651e+03+3.941327e+03j            1.840366e+03          
    9.38939e+01      2.132367e+00-1.895573e-05j   2.444122e+03+3.927327e+03j            1.841779e+03          
    9.42943e+01      2.123123e+00-1.896995e-05j   2.430620e+03+3.913297e+03j            1.843190e+03          
    9.46947e+01      2.113880e+00-1.897668e-05j   2.417144e+03+3.899238e+03j            1.844598e+03          
    9.50951e+01      2.104638e+00-1.897593e-05j   2.403696e+03+3.885150e+03j            1.846004e+03          
    9.54955e+01      2.095399e+00-1.896771e-05j   2.390276e+03+3.871034e+03j            1.847408e+03          
    9.58959e+01      2.086161e+00-1.895201e-05j   2.376884e+03+3.856892e+03j            1.848809e+03          
    9.62963e+01      2.076925e+00-1.892884e-05j   2.363520e+03+3.842723e+03j            1.850208e+03          
    9.66967e+01      2.067692e+00-1.889822e-05j   2.350185e+03+3.828528e+03j            1.851605e+03          
    9.70971e+01      2.058463e+00-1.886017e-05j   2.336879e+03+3.814309e+03j            1.853000e+03          
    9.74975e+01      2.049236e+00-1.881469e-05j   2.323603e+03+3.800065e+03j            1.854392e+03          
    9.78979e+01      2.040013e+00-1.876181e-05j   2.310357e+03+3.785798e+03j            1.855782e+03          
    9.82983e+01      2.030794e+00-1.870156e-05j   2.297141e+03+3.771508e+03j            1.857170e+03          
    9.86987e+01      2.021579e+00-1.863395e-05j   2.283955e+03+3.757196e+03j            1.858555e+03          
    9.90991e+01      2.012369e+00-1.855902e-05j   2.270800e+03+3.742863e+03j            1.859939e+03          
    9.94995e+01      2.003164e+00-1.847681e-05j   2.257677e+03+3.728509e+03j            1.861320e+03          
    9.98999e+01      1.993964e+00-1.838734e-05j   2.244585e+03+3.714135e+03j            1.862699e+03          
    1.00300e+02      1.984770e+00-1.829065e-05j   2.231525e+03+3.699742e+03j            1.864076e+03          
    1.00701e+02      1.975582e+00-1.818679e-05j   2.218497e+03+3.685330e+03j            1.865451e+03          
    1.01101e+02      1.966399e+00-1.807579e-05j   2.205502e+03+3.670901e+03j            1.866824e+03          
    1.01502e+02      1.957224e+00-1.795771e-05j   2.192539e+03+3.656454e+03j            1.868194e+03          
    1.01902e+02      1.948055e+00-1.783259e-05j   2.179610e+03+3.641991e+03j            1.869563e+03          
    1.02302e+02      1.938893e+00-1.770049e-05j   2.166714e+03+3.627512e+03j            1.870929e+03          
    1.02703e+02      1.929738e+00-1.756145e-05j   2.153852e+03+3.613018e+03j            1.872294e+03          
    1.03103e+02      1.920592e+00-1.741555e-05j   2.141024e+03+3.598509e+03j            1.873656e+03          
    1.03504e+02      1.911453e+00-1.726283e-05j   2.128231e+03+3.583987e+03j            1.875017e+03          
    1.03904e+02      1.902322e+00-1.710336e-05j   2.115472e+03+3.569452e+03j            1.876375e+03          
    1.04304e+02      1.893201e+00-1.693720e-05j   2.102748e+03+3.554904e+03j            1.877732e+03          
    1.04705e+02      1.884088e+00-1.676443e-05j   2.090059e+03+3.540345e+03j            1.879086e+03          
    1.05105e+02      1.874984e+00-1.658512e-05j   2.077406e+03+3.525774e+03j            1.880439e+03          
    1.05506e+02      1.865890e+00-1.639933e-05j   2.064788e+03+3.511194e+03j            1.881789e+03          
    1.05906e+02      1.856806e+00-1.620714e-05j   2.052207e+03+3.496603e+03j            1.883138e+03          
    1.06306e+02      1.847731e+00-1.600864e-05j   2.039661e+03+3.482004e+03j            1.884485e+03          
    1.06707e+02      1.838667e+00-1.580389e-05j   2.027153e+03+3.467396e+03j            1.885830e+03          
    1.07107e+02      1.829614e+00-1.559300e-05j   2.014681e+03+3.452781e+03j            1.887173e+03          
    1.07508e+02      1.820572e+00-1.537603e-05j   2.002247e+03+3.438158e+03j            1.888514e+03          
    1.07908e+02      1.811540e+00-1.515308e-05j   1.989849e+03+3.423529e+03j            1.889853e+03          
    1.08308e+02      1.802521e+00-1.492424e-05j   1.977490e+03+3.408895e+03j            1.891191e+03          
    1.08709e+02      1.793513e+00-1.468960e-05j   1.965168e+03+3.394255e+03j            1.892527e+03          
    1.09109e+02      1.784517e+00-1.444926e-05j   1.952884e+03+3.379611e+03j            1.893861e+03          
    1.09510e+02      1.775533e+00-1.420331e-05j   1.940639e+03+3.364963e+03j            1.895193e+03          
    1.09910e+02      1.766562e+00-1.395185e-05j   1.928432e+03+3.350311e+03j            1.896524e+03          
    1.10310e+02      1.757604e+00-1.369499e-05j   1.916264e+03+3.335658e+03j            1.897852e+03          
    1.10711e+02      1.748659e+00-1.343282e-05j   1.904135e+03+3.321002e+03j            1.899179e+03          
    1.11111e+02      1.739727e+00-1.316546e-05j   1.892046e+03+3.306345e+03j            1.900505e+03          
    1.11512e+02      1.730809e+00-1.289301e-05j   1.879996e+03+3.291688e+03j            1.901828e+03          
    1.11912e+02      1.721905e+00-1.261558e-05j   1.867985e+03+3.277030e+03j            1.903150e+03          
    1.12312e+02      1.713015e+00-1.233327e-05j   1.856015e+03+3.262373e+03j            1.904471e+03          
    1.12713e+02      1.704139e+00-1.204622e-05j   1.844084e+03+3.247717e+03j            1.905790e+03          
    1.13113e+02      1.695278e+00-1.175452e-05j   1.832194e+03+3.233063e+03j            1.907107e+03          
    1.13514e+02      1.686432e+00-1.145830e-05j   1.820345e+03+3.218412e+03j            1.908422e+03          
    1.13914e+02      1.677601e+00-1.115767e-05j   1.808536e+03+3.203763e+03j            1.909737e+03          
    1.14314e+02      1.668785e+00-1.085276e-05j   1.796768e+03+3.189118e+03j            1.911049e+03          
    1.14715e+02      1.659985e+00-1.054369e-05j   1.785041e+03+3.174478e+03j            1.912360e+03          
    1.15115e+02      1.651201e+00-1.023058e-05j   1.773356e+03+3.159842e+03j            1.913669e+03          
    1.15516e+02      1.642433e+00-9.913557e-06j   1.761712e+03+3.145212e+03j            1.914977e+03          
    1.15916e+02      1.633681e+00-9.592745e-06j   1.750109e+03+3.130587e+03j            1.916284e+03          
    1.16316e+02      1.624946e+00-9.268275e-06j   1.738549e+03+3.115969e+03j            1.917589e+03          
    1.16717e+02      1.616228e+00-8.940276e-06j   1.727030e+03+3.101359e+03j            1.918892e+03          
    1.17117e+02      1.607527e+00-8.608879e-06j   1.715554e+03+3.086756e+03j            1.920195e+03          
    1.17518e+02      1.598843e+00-8.274215e-06j   1.704120e+03+3.072161e+03j            1.921495e+03          
    1.17918e+02      1.590177e+00-7.936418e-06j   1.692729e+03+3.057576e+03j            1.922795e+03          
