#       omega                  E                         P                            alpha             
    1.18318e+02      7.907643e-01-3.797811e-06j   7.772296e+02+1.589207e+03j            2.009715e+03          
    1.18719e+02      7.864490e-01-3.625982e-06j   7.717614e+02+1.581499e+03j            2.010941e+03          
    1.19119e+02      7.821428e-01-3.452790e-06j   7.663151e+02+1.573800e+03j            2.012169e+03          
    1.19520e+02      7.778458e-01-3.278304e-06j   7.608903e+02+1.566110e+03j            2.013398e+03          
    1.19920e+02      7.735581e-01-3.102593e-06j   7.554870e+02+1.558429e+03j            2.014629e+03          
    1.20320e+02      7.692798e-01-2.925727e-06j   7.501050e+02+1.550758e+03j            2.015861e+03          
    1.20721e+02      7.650110e-01-2.747776e-06j   7.447444e+02+1.543096e+03j            2.017093e+03          
    1.21121e+02      7.607519e-01-2.568812e-06j   7.394056e+02+1.535443e+03j            2.018326e+03          
    1.21522e+02      7.565025e-01-2.388904e-06j   7.340889e+02+1.527800e+03j            2.019559e+03          
    1.21922e+02      7.522630e-01-2.208125e-06j   7.287946e+02+1.520166e+03j            2.020793e+03          
    1.22322e+02      7.480333e-01-2.026545e-06j   7.235229e+02+1.512543e+03j            2.022028e+03          
    1.22723e+02      7.438137e-01-1.844238e-06j   7.182738e+02+1.504930e+03j            2.023265e+03          
    1.23123e+02      7.396043e-01-1.661275e-06j   7.130471e+02+1.497329e+03j            2.024503e+03          
    1.23524e+02      7.354050e-01-1.477728e-06j   7.078426e+02+1.489740e+03j            2.025743e+03          
    1.23924e+02      7.312161e-01-1.293670e-06j   7.026600e+02+1.482163e+03j            2.026985e+03          
    1.24324e+02      7.270376e-01-1.109175e-06j   6.974992e+02+1.474597e+03j            2.028228e+03          
    1.24725e+02      7.228697e-01-9.243139e-07j   6.923602e+02+1.467043e+03j            2.029472e+03          
    1.25125e+02      7.187123e-01-7.391612e-07j   6.872432e+02+1.459501e+03j            2.030717e+03          
    1.25526e+02      7.145657e-01-5.537896e-07j   6.821487e+02+1.451970e+03j            2.031962e+03          
    1.25926e+02      7.104298e-01-3.682723e-07j   6.770768e+02+1.444451e+03j            2.033208e+03          
    1.26326e+02      7.063048e-01-1.826826e-07j   6.720279e+02+1.436945e+03j            2.034455e+03          
    1.26727e+02      7.021908e-01+2.906488e-09j   6.670019e+02+1.429453e+03j            2.035704e+03          
    1.27127e+02      6.980879e-01+1.884217e-07j   6.619988e+02+1.421973e+03j            2.036954e+03          
    1.27528e+02      6.939961e-01+3.737899e-07j   6.570182e+02+1.414508e+03j            2.038207e+03          
    1.27928e+02      6.899155e-01+5.589380e-07j   6.520600e+02+1.407056e+03j            2.039461e+03          
    1.28328e+02      6.858463e-01+7.437933e-07j   6.471238e+02+1.399619e+03j            2.040717e+03          
    1.28729e+02      6.817884e-01+9.282830e-07j   6.422098e+02+1.392195e+03j            2.041974e+03          
    1.29129e+02      6.777421e-01+1.112334e-06j   6.373180e+02+1.384786e+03j            2.043233e+03          
    1.29530e+02      6.737073e-01+1.295875e-06j   6.324488e+02+1.377390e+03j            2.044491e+03          
    1.29930e+02      6.696841e-01+1.478833e-06j   6.276023e+02+1.370008e+03j            2.045751e+03          
    1.30330e+02      6.656727e-01+1.661137e-06j   6.227790e+02+1.362641e+03j            2.047012e+03          
    1.30731e+02      6.616731e-01+1.842715e-06j   6.179789e+02+1.355289e+03j            2.048274e+03          
    1.31131e+02      6.576853e-01+2.023495e-06j   6.132018e+02+1.347953e+03j            2.049538e+03          
    1.31532e+02      6.537095e-01+2.203407e-06j   6.084476e+02+1.340632e+03j            2.050804e+03          
    1.31932e+02      6.497457e-01+2.382380e-06j   6.037160e+02+1.333328e+03j            2.052073e+03          
    1.32332e+02      6.457941e-01+2.560344e-06j   5.990067e+02+1.326039e+03j            2.053343e+03          
    1.32733e+02      6.418545e-01+2.737230e-06j   5.943197e+02+1.318767e+03j            2.054615e+03          
    1.33133e+02      6.379273e-01+2.912968e-06j   5.896551e+02+1.311510e+03j            2.055889e+03          
    1.33534e+02      6.340123e-01+3.087490e-06j   5.850130e+02+1.304269e+03j            2.057163e+03          
    1.33934e+02      6.301098e-01+3.260726e-06j   5.803937e+02+1.297045e+03j            2.058438e+03          
    1.34334e+02      6.262197e-01+3.432611e-06j   5.757976e+02+1.289836e+03j            2.059714e+03          
    1.34735e+02      6.223420e-01+3.603075e-06j   5.712247e+02+1.282645e+03j            2.060991e+03          
    1.35135e+02      6.184770e-01+3.772054e-06j   5.666750e+02+1.275470e+03j            2.062270e+03          
    1.35536e+02      6.146246e-01+3.939481e-06j   5.621483e+02+1.268314e+03j            2.063552e+03          
    1.35936e+02      6.107850e-01+4.105291e-06j   5.576444e+02+1.261175e+03j            2.064836e+03          
    1.36336e+02      6.069581e-01+4.269419e-06j   5.531629e+02+1.254054e+03j            2.066123e+03          
    1.36737e+02      6.031440e-01+4.431801e-06j   5.487038e+02+1.246951e+03j            2.067411e+03          
    1.37137e+02      5.993428e-01+4.592374e-06j   5.442670e+02+1.239865e+03j            2.068701e+03          
    1.37538e+02      5.955546e-01+4.751076e-06j   5.398526e+02+1.232797e+03j            2.069992e+03          
    1.37938e+02      5.917794e-01+4.907846e-06j   5.354610e+02+1.225747e+03j            2.071283e+03          
    1.38338e+02      5.880172e-01+5.062621e-06j   5.310925e+02+1.218715e+03j            2.072576e+03          
    1.38739e+02      5.842682e-01+5.215343e-06j   5.267471e+02+1.211701e+03j            2.073871e+03          
    1.39139e+02      5.805324e-01+5.365952e-06j   5.224248e+02+1.204706e+03j            2.075167e+03          
    1.39540e+02      5.768097e-01+5.514389e-06j   5.181257e+02+1.197730e+03j            2.076465e+03          
    1.39940e+02      5.731004e-01+5.660598e-06j   5.138493e+02+1.190774e+03j            2.077767e+03          
    1.40340e+02      5.694044e-01+5.804521e-06j   5.095954e+02+1.183837e+03j            2.079071e+03          
    1.40741e+02      5.657217e-01+5.946104e-06j   5.053637e+02+1.176920e+03j            2.080377e+03          
    1.41141e+02      5.620525e-01+6.085291e-06j   5.011543e+02+1.170021e+03j            2.081685e+03          
    1.41542e+02      5.583968e-01+6.222029e-06j   4.969672e+02+1.163143e+03j            2.082994e+03          
    1.41942e+02      5.547546e-01+6.356265e-06j   4.928026e+02+1.156283e+03j            2.084304e+03          
    1.42342e+02      5.511260e-01+6.487947e-06j   4.886608e+02+1.149443e+03j            2.085615e+03          
    1.42743e+02      5.475110e-01+6.617025e-06j   4.845420e+02+1.142622e+03j            2.086928e+03          
    1.43143e+02      5.439096e-01+6.743449e-06j   4.804462e+02+1.135821e+03j            2.088243e+03          
    1.43544e+02      5.403220e-01+6.867171e-06j   4.763734e+02+1.129041e+03j            2.089560e+03          
    1.43944e+02      5.367481e-01+6.988143e-06j   4.723232e+02+1.122282e+03j            2.090880e+03          
    1.44344e+02      5.331879e-01+7.106319e-06j   4.682955e+02+1.115544e+03j            2.092203e+03          
    1.44745e+02      5.296417e-01+7.221654e-06j   4.642899e+02+1.108826e+03j            2.093528e+03          
    1.45145e+02      5.261092e-01+7.334104e-06j   4.603063e+02+1.102129e+03j            2.094856e+03          
    1.45546e+02      5.225907e-01+7.443626e-06j   4.563448e+02+1.095453e+03j            2.096185e+03          
    1.45946e+02      5.190861e-01+7.550177e-06j   4.524055e+02+1.088797e+03j            2.097515e+03          
    1.46346e+02      5.155955e-01+7.653719e-06j   4.484886e+02+1.082162e+03j            2.098846e+03          
    1.46747e+02      5.121189e-01+7.754211e-06j   4.445944e+02+1.075548e+03j            2.100179e+03          
    1.47147e+02      5.086564e-01+7.851615e-06j   4.407231e+02+1.068955e+03j            2.101514e+03          
    1.47548e+02      5.052079e-01+7.945894e-06j   4.368744e+02+1.062384e+03j            2.102851e+03          
    1.47948e+02      5.017735e-01+8.037014e-06j   4.330482e+02+1.055835e+03j            2.104192e+03          
    1.48348e+02      4.983533e-01+8.124939e-06j   4.292442e+02+1.049307e+03j            2.105535e+03          
    1.48749e+02      4.949472e-01+8.209636e-06j   4.254621e+02+1.042802e+03j            2.106881e+03          
    1.49149e+02      4.915553e-01+8.291074e-06j   4.217018e+02+1.036318e+03j            2.108229e+03          
    1.49550e+02      4.881777e-01+8.369223e-06j   4.179632e+02+1.029857e+03j            2.109580e+03          
    1.49950e+02      4.848143e-01+8.444053e-06j   4.142465e+02+1.023417e+03j            2.110932e+03          
    1.50350e+02      4.814652e-01+8.515536e-06j   4.105517e+02+1.016999e+03j            2.112285e+03          
    1.50751e+02      4.781303e-01+8.583647e-06j   4.068793e+02+1.010602e+03j            2.113639e+03          
    1.51151e+02      4.748098e-01+8.648359e-06j   4.032292e+02+1.004228e+03j            2.114996e+03          
    1.51552e+02      4.715037e-01+8.709649e-06j   3.996015e+02+9.978764e+02j            2.116355e+03          
    1.51952e+02      4.682119e-01+8.767494e-06j   3.959960e+02+9.915475e+02j            2.117717e+03          
    1.52352e+02      4.649345e-01+8.821875e-06j   3.924124e+02+9.852416e+02j            2.119082e+03          
    1.52753e+02      4.616715e-01+8.872770e-06j   3.888505e+02+9.789588e+02j            2.120450e+03          
    1.53153e+02      4.584230e-01+8.920162e-06j   3.853100e+02+9.726989e+02j            2.121821e+03          
    1.53554e+02      4.551889e-01+8.964033e-06j   3.817907e+02+9.664618e+02j            2.123194e+03          
    1.53954e+02      4.519692e-01+9.004369e-06j   3.782929e+02+9.602473e+02j            2.124569e+03          
    1.54354e+02      4.487641e-01+9.041155e-06j   3.748165e+02+9.540554e+02j            2.125945e+03          
    1.54755e+02      4.455734e-01+9.074379e-06j   3.713619e+02+9.478861e+02j            2.127323e+03          
    1.55155e+02      4.423972e-01+9.104029e-06j   3.679293e+02+9.417398e+02j            2.128703e+03          
    1.55556e+02      4.392356e-01+9.130095e-06j   3.645185e+02+9.356167e+02j            2.130085e+03          
    1.55956e+02      4.360885e-01+9.152569e-06j   3.611296e+02+9.295171e+02j            2.131470e+03          
    1.56356e+02      4.329560e-01+9.171444e-06j   3.577622e+02+9.234413e+02j            2.132858e+03          
    1.56757e+02      4.298380e-01+9.186714e-06j   3.544161e+02+9.173892e+02j            2.134250e+03          
    1.57157e+02      4.267345e-01+9.198376e-06j   3.510910e+02+9.113610e+02j            2.135645e+03          
    1.57558e+02      4.236457e-01+9.206426e-06j   3.477866e+02+9.053563e+02j            2.137042e+03          
    1.57958e+02      4.205714e-01+9.210863e-06j   3.445032e+02+8.993751e+02j            2.138442e+03          
    1.58358e+02      4.175118e-01+9.211687e-06j   3.412407e+02+8.934171e+02j            2.139843e+03          
    1.58759e+02      4.144667e-01+9.208900e-06j   3.379993e+02+8.874825e+02j            2.141246e+03          
    1.59159e+02      4.114362e-01+9.202504e-06j   3.347793e+02+8.815713e+02j            2.142650e+03          
    1.59560e+02      4.084204e-01+9.192505e-06j   3.315807e+02+8.756839e+02j            2.144057e+03          
    1.59960e+02      4.054192e-01+9.178907e-06j   3.284035e+02+8.698206e+02j            2.145466e+03          
    1.60360e+02      4.024325e-01+9.161719e-06j   3.252473e+02+8.639815e+02j            2.146879e+03          
    1.60761e+02      3.994605e-01+9.140948e-06j   3.221119e+02+8.581669e+02j            2.148296e+03          
    1.61161e+02      3.965032e-01+9.116604e-06j   3.189970e+02+8.523766e+02j            2.149716e+03          
    1.61562e+02      3.935604e-01+9.088700e-06j   3.159025e+02+8.466106e+02j            2.151139e+03          
    1.61962e+02      3.906323e-01+9.057247e-06j   3.128282e+02+8.408685e+02j            2.152565e+03          
    1.62362e+02      3.877187e-01+9.022261e-06j   3.097742e+02+8.351503e+02j            2.153992e+03          
    1.62763e+02      3.848198e-01+8.983756e-06j   3.067407e+02+8.294559e+02j            2.155421e+03          
    1.63163e+02      3.819356e-01+8.941750e-06j   3.037280e+02+8.237854e+02j            2.156852e+03          
    1.63564e+02      3.790659e-01+8.896261e-06j   3.007360e+02+8.181391e+02j            2.158284e+03          
    1.63964e+02      3.762108e-01+8.847308e-06j   2.977647e+02+8.125171e+02j            2.159720e+03          
    1.64364e+02      3.733704e-01+8.794913e-06j   2.948141e+02+8.069198e+02j            2.161159e+03          
    1.64765e+02      3.705445e-01+8.739098e-06j   2.918837e+02+8.013473e+02j            2.162602e+03          
    1.65165e+02      3.677332e-01+8.679887e-06j   2.889733e+02+7.957996e+02j            2.164049e+03          
    1.65566e+02      3.649366e-01+8.617305e-06j   2.860826e+02+7.902766e+02j            2.165499e+03          
    1.65966e+02      3.621544e-01+8.551378e-06j   2.832116e+02+7.847780e+02j            2.166952e+03          
    1.66366e+02      3.593869e-01+8.482134e-06j   2.803602e+02+7.793036e+02j            2.168407e+03          
    1.66767e+02      3.566339e-01+8.409601e-06j   2.775286e+02+7.738534e+02j            2.169863e+03          
    1.67167e+02      3.538955e-01+8.333811e-06j   2.747170e+02+7.684274e+02j            2.171322e+03          
    1.67568e+02      3.511716e-01+8.254794e-06j   2.719255e+02+7.630257e+02j            2.172782e+03          
    1.67968e+02      3.484622e-01+8.172583e-06j   2.691540e+02+7.576486e+02j            2.174245e+03          
    1.68368e+02      3.457673e-01+8.087213e-06j   2.664026e+02+7.522964e+02j            2.175712e+03          
    1.68769e+02      3.430870e-01+7.998718e-06j   2.636708e+02+7.469691e+02j            2.177183e+03          
    1.69169e+02      3.404211e-01+7.907135e-06j   2.609585e+02+7.416669e+02j            2.178657e+03          
    1.69570e+02      3.377697e-01+7.812501e-06j   2.582653e+02+7.363897e+02j            2.180135e+03          
    1.69970e+02      3.351327e-01+7.714856e-06j   2.555910e+02+7.311371e+02j            2.181617e+03          
    1.70370e+02      3.325102e-01+7.614239e-06j   2.529357e+02+7.259091e+02j            2.183100e+03          
    1.70771e+02      3.299022e-01+7.510691e-06j   2.502994e+02+7.207053e+02j            2.184586e+03          
    1.71171e+02      3.273085e-01+7.404255e-06j   2.476824e+02+7.155260e+02j            2.186073e+03          
    1.71572e+02      3.247292e-01+7.294973e-06j   2.450846e+02+7.103710e+02j            2.187563e+03          
    1.71972e+02      3.221643e-01+7.182891e-06j   2.425063e+02+7.052406e+02j            2.189055e+03          
    1.72372e+02      3.196137e-01+7.068053e-06j   2.399472e+02+7.001352e+02j            2.190550e+03          
    1.72773e+02      3.170775e-01+6.950507e-06j   2.374073e+02+6.950547e+02j            2.192050e+03          
    1.73173e+02      3.145555e-01+6.830300e-06j   2.348861e+02+6.899994e+02j            2.193553e+03          
    1.73574e+02      3.120479e-01+6.707480e-06j   2.323833e+02+6.849692e+02j            2.195061e+03          
    1.73974e+02      3.095545e-01+6.582098e-06j   2.298989e+02+6.799637e+02j            2.196572e+03          
    1.74374e+02      3.070754e-01+6.454203e-06j   2.274327e+02+6.749829e+02j            2.198086e+03          
    1.74775e+02      3.046105e-01+6.323847e-06j   2.249847e+02+6.700265e+02j            2.199602e+03          
    1.75175e+02      3.021598e-01+6.191083e-06j   2.225550e+02+6.650944e+02j            2.201119e+03          
    1.75576e+02      2.997233e-01+6.055965e-06j   2.201440e+02+6.601867e+02j            2.202639e+03          
    1.75976e+02      2.973009e-01+5.918546e-06j   2.177515e+02+6.553035e+02j            2.204161e+03          
    1.76376e+02      2.948927e-01+5.778881e-06j   2.153776e+02+6.504451e+02j            2.205687e+03          
    1.76777e+02      2.924985e-01+5.637027e-06j   2.130221e+02+6.456116e+02j            2.207216e+03          
    1.77177e+02      2.901185e-01+5.493041e-06j   2.106847e+02+6.408031e+02j            2.208750e+03          
    1.77578e+02      2.877524e-01+5.346979e-06j   2.083652e+02+6.360197e+02j            2.210288e+03          
    1.77978e+02      2.854004e-01+5.198902e-06j   2.060631e+02+6.312610e+02j            2.211830e+03          
    1.78378e+02      2.830624e-01+5.048866e-06j   2.037785e+02+6.265269e+02j            2.213375e+03          
    1.78779e+02      2.807384e-01+4.896934e-06j   2.015114e+02+6.218172e+02j            2.214922e+03          
    1.79179e+02      2.784283e-01+4.743165e-06j   1.992618e+02+6.171317e+02j            2.216472e+03          
    1.79580e+02      2.761320e-01+4.587620e-06j   1.970299e+02+6.124704e+02j            2.218023e+03          
    1.79980e+02      2.738497e-01+4.430362e-06j   1.948158e+02+6.078334e+02j            2.219576e+03          
    1.80380e+02      2.715812e-01+4.271453e-06j   1.926195e+02+6.032210e+02j            2.221133e+03          
    1.80781e+02      2.693265e-01+4.110957e-06j   1.904408e+02+5.986332e+02j            2.222693e+03          
    1.81181e+02      2.670856e-01+3.948936e-06j   1.882795e+02+5.940702e+02j            2.224258e+03          
    1.81582e+02      2.648584e-01+3.785457e-06j   1.861354e+02+5.895320e+02j            2.225828e+03          
    1.81982e+02      2.626450e-01+3.620582e-06j   1.840081e+02+5.850185e+02j            2.227402e+03          
    1.82382e+02      2.604452e-01+3.454378e-06j   1.818974e+02+5.805294e+02j            2.228979e+03          
    1.82783e+02      2.582591e-01+3.286912e-06j   1.798033e+02+5.760645e+02j            2.230559e+03          
    1.83183e+02      2.560866e-01+3.118248e-06j   1.777259e+02+5.716236e+02j            2.232141e+03          
    1.83584e+02      2.539277e-01+2.948453e-06j   1.756654e+02+5.672066e+02j            2.233724e+03          
    1.83984e+02      2.517823e-01+2.777596e-06j   1.736218e+02+5.628136e+02j            2.235310e+03          
    1.84384e+02      2.496505e-01+2.605744e-06j   1.715952e+02+5.584447e+02j            2.236899e+03          
    1.84785e+02      2.475321e-01+2.432963e-06j   1.695855e+02+5.541001e+02j            2.238492e+03          
    1.85185e+02      2.454271e-01+2.259324e-06j   1.675924e+02+5.497801e+02j            2.240089e+03          
    1.85586e+02      2.433356e-01+2.084893e-06j   1.656157e+02+5.454844e+02j            2.241691e+03          
    1.85986e+02      2.412574e-01+1.909741e-06j   1.636551e+02+5.412132e+02j            2.243297e+03          
    1.86386e+02      2.391925e-01+1.733935e-06j   1.617103e+02+5.369662e+02j            2.244907e+03          
    1.86787e+02      2.371409e-01+1.557546e-06j   1.597814e+02+5.327430e+02j            2.246521e+03          
    1.87187e+02      2.351026e-01+1.380642e-06j   1.578682e+02+5.285435e+02j            2.248136e+03          
    1.87588e+02      2.330775e-01+1.203293e-06j   1.559710e+02+5.243676e+02j            2.249753e+03          
    1.87988e+02      2.310655e-01+1.025569e-06j   1.540899e+02+5.202152e+02j            2.251373e+03          
    1.88388e+02      2.290667e-01+8.475395e-07j   1.522249e+02+5.160865e+02j            2.252994e+03          
    1.88789e+02      2.270809e-01+6.692748e-07j   1.503760e+02+5.119816e+02j            2.254620e+03          
    1.89189e+02      2.251083e-01+4.908445e-07j   1.485430e+02+5.079007e+02j            2.256250e+03          
    1.89590e+02      2.231486e-01+3.123186e-07j   1.467256e+02+5.038439e+02j            2.257884e+03          
    1.89990e+02      2.212019e-01+1.337672e-07j   1.449235e+02+4.998111e+02j            2.259524e+03          
    1.90390e+02      2.192681e-01-4.474001e-08j   1.431365e+02+4.958020e+02j            2.261168e+03          
    1.90791e+02      2.173472e-01-2.231331e-07j   1.413645e+02+4.918164e+02j            2.262815e+03          
    1.91191e+02      2.154391e-01-4.013422e-07j   1.396074e+02+4.878542e+02j            2.264465e+03          
    1.91592e+02      2.135439e-01-5.792978e-07j   1.378654e+02+4.839150e+02j            2.266117e+03          
    1.91992e+02      2.116614e-01-7.569304e-07j   1.361385e+02+4.799989e+02j            2.267770e+03          
    1.92392e+02      2.097916e-01-9.341706e-07j   1.344269e+02+4.761059e+02j            2.269426e+03          
    1.92793e+02      2.079345e-01-1.110949e-06j   1.327306e+02+4.722362e+02j            2.271085e+03          
    1.93193e+02      2.060900e-01-1.287198e-06j   1.310494e+02+4.683898e+02j            2.272748e+03          
    1.93594e+02      2.042581e-01-1.462847e-06j   1.293830e+02+4.645670e+02j            2.274416e+03          
    1.93994e+02      2.024388e-01-1.637829e-06j   1.277312e+02+4.607677e+02j            2.276090e+03          
    1.94394e+02      2.006319e-01-1.812075e-06j   1.260937e+02+4.569916e+02j            2.277768e+03          
    1.94795e+02      1.988375e-01-1.985518e-06j   1.244704e+02+4.532387e+02j            2.279449e+03          
    1.95195e+02      1.970554e-01-2.158090e-06j   1.228611e+02+4.495085e+02j            2.281134e+03          
    1.95596e+02      1.952858e-01-2.329725e-06j   1.212659e+02+4.458008e+02j            2.282820e+03          
    1.95996e+02      1.935284e-01-2.500356e-06j   1.196851e+02+4.421157e+02j            2.284508e+03          
    1.96396e+02      1.917833e-01-2.669916e-06j   1.181186e+02+4.384530e+02j            2.286198e+03          
    1.96797e+02      1.900505e-01-2.838340e-06j   1.165665e+02+4.348130e+02j            2.287891e+03          
    1.97197e+02      1.883298e-01-3.005563e-06j   1.150287e+02+4.311957e+02j            2.289588e+03          
    1.97598e+02      1.866212e-01-3.171521e-06j   1.135050e+02+4.276013e+02j            2.291290e+03          
    1.97998e+02      1.849247e-01-3.336148e-06j   1.119952e+02+4.240298e+02j            2.292997e+03          
    1.98398e+02      1.832403e-01-3.499381e-06j   1.104988e+02+4.204809e+02j            2.294709e+03          
    1.98799e+02      1.815678e-01-3.661158e-06j   1.090158e+02+4.169546e+02j            2.296425e+03          
    1.99199e+02      1.799072e-01-3.821416e-06j   1.075460e+02+4.134505e+02j            2.298144e+03          
    1.99600e+02      1.782586e-01-3.980094e-06j   1.060895e+02+4.099684e+02j            2.299866e+03          
    2.00000e+02      1.766218e-01-4.137129e-06j   1.046463e+02+4.065082e+02j            2.301588e+03          
